"http://uploads7.wikiart.org/images/georges-braque/big-nude-1908.jpg","Big Nude","Georges Braque","cubism","1908"
"http://uploads4.wikiart.org/images/georges-braque/fruit-dish.jpg","Fruit Dish","Georges Braque","cubism","1908"
"http://uploads0.wikiart.org/images/georges-braque/musical-instruments-1908.jpg","Musical Instruments","Georges Braque","cubism","1908"
"http://uploads5.wikiart.org/images/georges-braque/path-at-estaque-1908.jpg","Path at Estaque","Georges Braque","cubism","1908"
"http://uploads1.wikiart.org/images/georges-braque/plate-and-fruit-dish-1908.jpg","Plate and Fruit Dish","Georges Braque","cubism","1908"
"http://uploads7.wikiart.org/images/georges-braque/road-near-estaque-1908.jpg","Road near Estaque","Georges Braque","cubism","1908"
"http://uploads8.wikiart.org/images/georges-braque/viaduct-at-estaque-1908.jpg","Viaduct at Estaque","Georges Braque","cubism","1908"
"http://uploads3.wikiart.org/images/georges-braque/viaduct-at-estaque.jpg","Viaduct at Estaque","Georges Braque","cubism","1908"
"http://uploads1.wikiart.org/images/georges-braque/viaduct-at-l-estaque-1908.jpg","Viaduct at L&#39;Estaque","Georges Braque","cubism","1908"
"http://uploads7.wikiart.org/images/pablo-picasso/a-driade-nude-in-the-forest-1908.jpg","A driade (Nude in the forest)","Pablo Picasso","cubism","1908"
"http://uploads2.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg","Composition with skull","Pablo Picasso","cubism","1908"
"http://uploads5.wikiart.org/images/pablo-picasso/glass-and-fruits-1908.jpg","Glass and fruits","Pablo Picasso","cubism","1908"
"http://uploads1.wikiart.org/images/pablo-picasso/three-women-rhythmical-version-1908.jpg","Three women (Rhythmical version)","Pablo Picasso","cubism","1908"
"http://uploads4.wikiart.org/images/man-ray/untitled.jpg","Untitled","Man Ray","cubism","1908"
"http://uploads4.wikiart.org/images/pablo-picasso/bather-1908.jpg","Bather","Pablo Picasso","cubism","1908"
"http://uploads8.wikiart.org/images/pablo-picasso/farm-woman-1908.jpg","Farm woman","Pablo Picasso","cubism","1908"
"http://uploads1.wikiart.org/images/pablo-picasso/farm-woman-1908-1.jpg","Farm woman","Pablo Picasso","cubism","1908"
"http://uploads1.wikiart.org/images/pablo-picasso/flowers-in-a-grey-jar-1908.jpg","Flowers in a Grey Jar","Pablo Picasso","cubism","1908"
"http://uploads6.wikiart.org/images/pablo-picasso/green-pan-and-black-bottle-1908.jpg","Green Pan and Black Bottle","Pablo Picasso","cubism","1908"
"http://uploads6.wikiart.org/images/pablo-picasso/head.jpg","Head","Pablo Picasso","cubism","1908"
"http://uploads2.wikiart.org/images/pablo-picasso/head-of-a-man-1908.jpg","Head of a man","Pablo Picasso","cubism","1908"
"http://uploads4.wikiart.org/images/pablo-picasso/head-of-a-man-1908-1.jpg","Head of a man","Pablo Picasso","cubism","1908"
"http://uploads4.wikiart.org/images/pablo-picasso/head-of-a-man-1908-2.jpg","Head of a man","Pablo Picasso","cubism","1908"
"http://uploads2.wikiart.org/images/pablo-picasso/head-of-woman-1908.jpg","Head of woman","Pablo Picasso","cubism","1908"
"http://uploads6.wikiart.org/images/pablo-picasso/house-in-a-garden-1908.jpg","House in a Garden","Pablo Picasso","cubism","1908"
"http://uploads8.wikiart.org/images/pablo-picasso/house-in-the-garden-1908.jpg","House in the garden","Pablo Picasso","cubism","1908"
"http://uploads6.wikiart.org/images/pablo-picasso/pitcher-and-bowls-1908.jpg","Pitcher and Bowls","Pablo Picasso","cubism","1908"
"http://uploads7.wikiart.org/images/pablo-picasso/pot-glass-and-book-1908.jpg","Pot, Glass and Book","Pablo Picasso","cubism","1908"
"http://uploads3.wikiart.org/images/pablo-picasso/queen-isabella-1908.jpg","Queen Isabella","Pablo Picasso","cubism","1908"
"http://uploads3.wikiart.org/images/pablo-picasso/reclining-nude-1908.jpg","Reclining Nude","Pablo Picasso","cubism","1908"
"http://uploads5.wikiart.org/images/pablo-picasso/reclining-nude-1908-1.jpg","Reclining Nude","Pablo Picasso","cubism","1908"
"http://uploads4.wikiart.org/images/pablo-picasso/seated-nude.jpg","Seated nude","Pablo Picasso","cubism","1908"
"http://uploads1.wikiart.org/images/pablo-picasso/seated-woman-1908.jpg","Seated woman","Pablo Picasso","cubism","1908"
"http://uploads3.wikiart.org/images/pablo-picasso/still-life.jpg","Still life","Pablo Picasso","cubism","1908"
"http://uploads0.wikiart.org/images/pablo-picasso/three-women-1908.jpg","Three women","Pablo Picasso","cubism","1908"
"http://uploads2.wikiart.org/images/natalia-goncharova/landscape-at-ladyzhino.jpg","Landscape at Ladyzhino","Natalia Goncharova","cubism","1907-1908"
