"url","title","artist","style","date"
"http://uploads5.wikiart.org/images/alexej-von-jawlensky/variation-1918.jpg","Variation","Alexej von Jawlensky","abstract-art",1918
"http://uploads1.wikiart.org/images/alexej-von-jawlensky/variation-sonnenaufgang-1918.jpg","Variation: Sonnenaufgang","Alexej von Jawlensky","abstract-art",1918
"http://uploads3.wikiart.org/images/wassily-kandinsky/white-oval-1919.jpg","White oval","Wassily Kandinsky","abstract-art",1919
"http://uploads4.wikiart.org/images/paul-klee/southern-tunisian-gardens-1919(1).jpg","Southern (Tunisian) gardens","Paul Klee","abstract-art",1919
"http://uploads5.wikiart.org/images/georgia-o-keeffe/blue-line.jpg","Blue Line","Georgia O'Keeffe","abstract-art",1919
"http://uploads2.wikiart.org/images/georgia-o-keeffe/from-the-plains.jpg","From the Plains I","Georgia O'Keeffe","abstract-art",1919
"http://uploads4.wikiart.org/images/johannes-itten/linienrhythmus-1919.jpg","Linienrhythmus","Johannes Itten","abstract-art",1919
"http://uploads1.wikiart.org/images/johannes-itten/komposition-1919.jpg","Komposition","Johannes Itten","abstract-art",1919
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919(3).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919(4).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919(5).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads3.wikiart.org/images/janos-mattis-teutsch/composition-1919-1(5).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1919-2.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1919-3.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1919-4.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1919-5.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1919
"http://uploads2.wikiart.org/images/otto-freundlich/composition-1919.jpg","Composition","Otto Freundlich","abstract-art",1919
"http://uploads5.wikiart.org/images/rudolf-bauer/untitled-1919.jpg","Untitled","Rudolf Bauer","abstract-art",1919
"http://uploads4.wikiart.org/images/auguste-herbin/composition-monumentale-1919.jpg","Composition monumentale","Auguste Herbin","abstract-art",1919
"http://uploads0.wikiart.org/images/wassily-kandinsky/in-grey-1919.jpg","In Grey","Wassily Kandinsky","abstract-art",1919
"http://uploads7.wikiart.org/00142/images/57726d7dedc2cb3880b47cb0/vassily-kandinsky-1919-in-grey.jpg","In Grey","Wassily Kandinsky","abstract-art",1919
"http://uploads5.wikiart.org/images/wassily-kandinsky/white-stroke-1920.jpg","White Line","Wassily Kandinsky","abstract-art",1920
"http://uploads5.wikiart.org/images/hilma-af-klint/the-mahatmas-present-standing-point-series-ii-no-2a-1920.jpg","The Mahatmas Present Standing Point, Series II, No. 2a","Hilma af Klint","abstract-art",1920
"http://uploads3.wikiart.org/images/constantin-brancusi/head.jpg","Head","Constantin Brancusi","abstract-art",1920
"http://uploads6.wikiart.org/images/hilma-af-klint/series-vii-no-7d-1920.jpg","Series VII, No. 7d","Hilma af Klint","abstract-art",1920
"http://uploads0.wikiart.org/images/willi-baumeister/wall-picture-with-segments-1920.jpg","Wall Picture with Segments","Willi Baumeister","abstract-art",1920
"http://uploads2.wikiart.org/images/jacoba-van-heemskerck/halraam-villa-wulffraat-1920.jpg","Halraam Villa Wulffraat","Jacoba van Heemskerck","abstract-art",1920
"http://uploads2.wikiart.org/images/jacoba-van-heemskerck/natuurmotieven-1920.jpg","Natuurmotieven","Jacoba van Heemskerck","abstract-art",1920
"http://uploads2.wikiart.org/images/david-kakabadze/cubist-composition-1920-1.jpg","Cubist Composition","David Kakabadze","abstract-art",1920
"http://uploads1.wikiart.org/images/wassily-kandinsky/not_detected_189366(1).jpg","Points","Wassily Kandinsky","abstract-art",1920
"http://uploads4.wikiart.org/images/julius-evola/small-table-upper-surface-1920.jpg","Small table (upper surface)","Julius Evola","abstract-art",1920
"http://uploads6.wikiart.org/images/constantin-brancusi/golden-bird-1920.jpg","Golden Bird","Constantin Brancusi","abstract-art",1920
"http://uploads3.wikiart.org/images/constantin-brancusi/the-sorceress.jpg","The Sorceress","Constantin Brancusi","abstract-art",1920
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920(2).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920(3).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads3.wikiart.org/images/janos-mattis-teutsch/composition-1920-1(8).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-2.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-3.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-4.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-5.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-6.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-7.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1920-8.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1920
"http://uploads7.wikiart.org/images/willi-baumeister/planar-relation-1920.jpg","Planar Relation","Willi Baumeister","abstract-art",1920
"http://uploads4.wikiart.org/images/willi-baumeister/three-stepped-figures-1920.jpg","Three Stepped Figures","Willi Baumeister","abstract-art",1920
"http://uploads1.wikiart.org/images/enrico-prampolini/untitled-1920.jpg","Untitled","Enrico Prampolini","abstract-art",1920
"http://uploads1.wikiart.org/images/wassily-kandinsky/red-oval-1920.jpg","Red Oval","Wassily Kandinsky","abstract-art",1920
"http://uploads0.wikiart.org/images/hilma-af-klint/series-no-vii-no-3f-1920.jpg","Series No. VII, No. 3f","Hilma af Klint","abstract-art",1920
"http://uploads4.wikiart.org/images/wassily-kandinsky/red-spot-ii-1921.jpg","Red spot II","Wassily Kandinsky","abstract-art",1921
"http://uploads1.wikiart.org/images/wassily-kandinsky/study-for-circles-on-black-1921.jpg","Study for 'Circles on Black'","Wassily Kandinsky","abstract-art",1921
"http://uploads0.wikiart.org/images/paul-klee/city-picture-with-red-and-green-accents-1921(1).jpg","City Picture with Red and Green Accents","Paul Klee","abstract-art",1921
"http://uploads4.wikiart.org/images/paul-klee/transparent-in-perspective-grooved-1921(1).jpg","Transparent in perspective Grooved","Paul Klee","abstract-art",1921
"http://uploads4.wikiart.org/images/johannes-itten/farbenkugel-in-7-lichtstufen-und-12-t-nen-1921.jpg","Farbenkugel in 7 Lichtstufen und 12 Tonen","Johannes Itten","abstract-art",1921
"http://uploads7.wikiart.org/images/julius-evola/composizione-paesaggio-dada-n-3-o-n-2-1921.jpg","Composizione (Paesaggio) Dada n. 3 (o n. 2)","Julius Evola","abstract-art",1921
"http://uploads8.wikiart.org/images/victor-servranckx/opus-1-1921.jpg","Opus 1","Victor Servranckx","abstract-art",1921
"http://uploads7.wikiart.org/images/wassily-kandinsky/not_detected_189361.jpg","Blue segment","Wassily Kandinsky","abstract-art",1921
"http://uploads7.wikiart.org/images/paul-klee/add-in-red-1921(1).jpg","Fugue in red","Paul Klee","abstract-art",1921
"http://uploads4.wikiart.org/images/paul-klee/crystal-1921(1).jpg","Crystal","Paul Klee","abstract-art",1921
"http://uploads3.wikiart.org/images/julius-evola/paesaggio-interiore-apertura-del-diaframma-1921.jpg","Paesaggio interiore, apertura del diaframma","Julius Evola","abstract-art",1921
"http://uploads0.wikiart.org/images/josef-albers/grid-mounted-1921.jpg","Grid Mounted","Josef Albers","abstract-art",1921
"http://uploads8.wikiart.org/images/jacoba-van-heemskerck/bild-no-131-1921.jpg","Bild no. 131","Jacoba van Heemskerck","abstract-art",1921
"http://uploads2.wikiart.org/images/willi-baumeister/depiction-of-apollo-1921.jpg","Depiction of Apollo","Willi Baumeister","abstract-art",1921
"http://uploads4.wikiart.org/images/albert-gleizes/figure-cubiste-1921.jpg","Figure Cubiste","Albert Gleizes","abstract-art",1921
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1921(2).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1921
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1921(3).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1921
"http://uploads0.wikiart.org/images/stuart-davis/lucky-strike-1921.jpg","Lucky Strike","Stuart Davis","abstract-art",1921
"http://uploads7.wikiart.org/images/julius-evola/astrazione-1921.jpg","Astrazione","Julius Evola","abstract-art",1921
"http://uploads4.wikiart.org/images/rudolf-bauer/bantama-1921.jpg","Bantama","Rudolf Bauer","abstract-art",1921
"http://uploads6.wikiart.org/images/arthur-beecher-carles/landscape-1921.jpg","Landscape","Arthur Beecher Carles","abstract-art",1921
"http://uploads7.wikiart.org/images/georgia-o-keeffe/blue-and-green-music.jpg","Blue and Green Music","Georgia O'Keeffe","abstract-art",1921
"http://uploads5.wikiart.org/00129/images/georgia-o-keeffe/blue-and-green-music.jpg","Blue and Green Music","Georgia O'Keeffe","abstract-art",1921
"http://uploads6.wikiart.org/images/wassily-kandinsky/blue-1922.jpg","Blue","Wassily Kandinsky","abstract-art",1922
"http://uploads5.wikiart.org/images/wassily-kandinsky/small-worlds-1922.jpg","Small worlds","Wassily Kandinsky","abstract-art",1922
"http://uploads8.wikiart.org/images/wassily-kandinsky/small-worlds-ii-1922.jpg","Small worlds II","Wassily Kandinsky","abstract-art",1922
"http://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-iii-1922.jpg","Small worlds III","Wassily Kandinsky","abstract-art",1922
"http://uploads8.wikiart.org/images/wassily-kandinsky/small-worlds-iv-1922.jpg","Small worlds IV","Wassily Kandinsky","abstract-art",1922
"http://uploads8.wikiart.org/images/wassily-kandinsky/small-worlds-vi-1922.jpg","Small Worlds VI","Wassily Kandinsky","abstract-art",1922
"http://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-vii-1922.jpg","Small Worlds VII","Wassily Kandinsky","abstract-art",1922
"http://uploads7.wikiart.org/images/wassily-kandinsky/small-worlds-x-1922.jpg","Small Worlds X","Wassily Kandinsky","abstract-art",1922
"http://uploads8.wikiart.org/images/wassily-kandinsky/small-worlds-xi-1922.jpg","Small Worlds XI","Wassily Kandinsky","abstract-art",1922
"http://uploads4.wikiart.org/images/sophie-taeuber-arp/oval-composition-with-abstract-motifs-1922.jpg","Oval Composition with Abstract Motifs","Sophie Taeuber-Arp","abstract-art",1922
"http://uploads6.wikiart.org/images/otto-freundlich/lichtkreise-kosmischer-regenbogen-1922.jpg","Lichtkreise (Kosmischer Regenbogen)","Otto Freundlich","abstract-art",1922
"http://uploads2.wikiart.org/images/paul-klee/the-messenger-of-autumn-1922(1).jpg","The messenger of autumn","Paul Klee","abstract-art",1922
"http://uploads1.wikiart.org/images/lyubov-popova/untitled.jpg","Untitled","Lyubov Popova","abstract-art",1922
"http://uploads6.wikiart.org/images/victor-servranckx/xallpaper-papier-peint-1922.jpg","Xallpaper - Papier peint","Victor Servranckx","abstract-art",1922
"http://uploads5.wikiart.org/images/victor-servranckx/red-rotation-1922.jpg","Red Rotation","Victor Servranckx","abstract-art",1922
"http://uploads1.wikiart.org/images/john-marin/off-york-island-1922.jpg","Off York Island","John Marin","abstract-art",1922
"http://uploads8.wikiart.org/images/hilma-af-klint/wheat-and-wormwood-1922.jpg","Wheat and Wormwood","Hilma af Klint","abstract-art",1922
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922(4).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922(5).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads3.wikiart.org/images/janos-mattis-teutsch/composition-1922-1(9).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-2.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-3.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-4.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-5.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-6.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-7.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-8.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads0.wikiart.org/images/janos-mattis-teutsch/composition-1922-9.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-10.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-11.jpg","Composition","Janos Mattis-Teutsch","abstract-art",1922
"http://uploads7.wikiart.org/images/jacques-villon/color-perspective-1922.jpg","Color Perspective","Jacques Villon","abstract-art",1922
"http://uploads2.wikiart.org/images/rudolf-bauer/lines-1922.jpg","Lines","Rudolf Bauer","abstract-art",1922
"http://uploads4.wikiart.org/images/wassily-kandinsky/draft-for-mural-in-the-unjuried-art-show-wall-b-1922.jpg","Draft for Mural In The Unjuried Art Show, Wall B","Wassily Kandinsky","abstract-art",1922
"http://uploads1.wikiart.org/images/paul-klee/separation-in-the-evening-1922.jpg","Separation in the Evening","Paul Klee","abstract-art",1922
"http://uploads4.wikiart.org/images/wassily-kandinsky/black-frame-1922.jpg","Black Frame","Wassily Kandinsky","abstract-art",1922
"http://uploads1.wikiart.org/00142/images/57726d7dedc2cb3880b47cb0/vassily-kandinsky-1922-black-grid.jpg","Black Frame","Wassily Kandinsky","abstract-art",1922
"http://uploads0.wikiart.org/images/wassily-kandinsky/black-and-violet-1923.jpg","Black and Violet","Wassily Kandinsky","abstract-art",1923
"http://uploads1.wikiart.org/images/wassily-kandinsky/green-composition-1923.jpg","Green composition","Wassily Kandinsky","abstract-art",1923
"http://uploads8.wikiart.org/images/wassily-kandinsky/orange-1923.jpg","Orange","Wassily Kandinsky","abstract-art",1923
"http://uploads8.wikiart.org/images/wassily-kandinsky/transverse-line-1923.jpg","Transverse Line","Wassily Kandinsky","abstract-art",1923
"http://uploads5.wikiart.org/images/georgia-o-keeffe/gray-line-with-black-blue-and-yellow.jpg","Gray line with black, blue, and yellow","Georgia O'Keeffe","abstract-art",1923
"http://uploads0.wikiart.org/images/otto-freundlich/head-self-portrait-1923.jpg","Head (Self Portrait)","Otto Freundlich","abstract-art",1923
"http://uploads3.wikiart.org/images/victor-servranckx/peinture-58-opus-58-1923.jpg","Peinture 58: Opus 58","Victor Servranckx","abstract-art",1923
"http://uploads2.wikiart.org/images/david-kakabadze/composition-1923.jpg","composition","David Kakabadze","abstract-art",1923
"http://uploads8.wikiart.org/images/constantin-brancusi/bird-in-space-1923.jpg","Bird in Space","Constantin Brancusi","abstract-art",1923
"http://uploads1.wikiart.org/images/constantin-brancusi/bird-in-space-1923-1.jpg","Bird in Space","Constantin Brancusi","abstract-art",1923
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923(4).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1923
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923(5).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1923
"http://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923(6).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1923
"http://uploads3.wikiart.org/images/janos-mattis-teutsch/composition-1923-1(8).jpg","Composition","Janos Mattis-Teutsch","abstract-art",1923
"http://uploads7.wikiart.org/images/janos-mattis-teutsch/peaky-forms-1923.jpg","Peaky Forms","Janos Mattis-Teutsch","abstract-art",1923
